latitude,longitude,altitude,geometry,coordinates,@id,highway,indoor,level,area,lit,surface,crossing:island,footway,cycleway:right,lanes,maxspeed,name,oneway,sidewalk,smoothness,trolley_wire,trolley_wire:forward,cycleway:both,zone:maxspeed,cycleway:left,lane_markings,name:etymology:wikidata,sidewalk:both:surface,source:maxspeed,cycleway:left:oneway,oneway:bicycle,bicycle,access,check_date,construction,check_date:cycleway,sidewalk:right:surface,foot,oneway:foot,service,cycleway,maxspeed:type,motor_vehicle,note:maxspeed,parking:both,parking:both:orientation,cycleway:both:lane,lanes:backward,lanes:forward,turn:lanes:forward,layer,maxheight,tunnel,alt_name,trolley_wire:both,hgv,check_date:surface,cycleway:surface,footway:surface,segregated,bridge,maxweight:signed,shoulder,cycleway:width,bicycle:lanes,cycleway:lanes,cycleway:right:lane,old_ref,turn:lanes,vehicle:lanes,short_name,incline,sac_scale,width,cycleway:colour,sidewalk:left:surface,embedded_rails,name:etymology,wikidata,source:name:etymology,busway,oneway:psv,obstacle,ref,crossing,crossing:markings,motorcycle,separated,junction,placement,access:lanes:backward,access:lanes:forward,bus:lanes:backward,bus:lanes:forward,oneway:bus,psv:lanes:backward,psv:lanes:forward,horse,maxweight,trolley_wire:backward,lanes:psv:backward,oneway:moped,psv,traffic_calming,tactile_paving,maxheight:signed,colour,taxi,old_name,handrail,button_operated,covered,traffic_signals:vibration,visibility,loc_name,cycleway:left:lane,mtb:scale,mtb:scale:imba,mtb:scale:uphill,trail_visibility,description,wheelchair,crossing_ref,surface_survey,traffic_signals:sound,parking:left,parking:right,kerb,ramp,step_count,source:cycleway:width,access:disabled,living_street,check_date:smoothness,check_date:footway:surface,check_date:cycleway:surface,fixme,informal,crossing:signals,source,check_date:crossing,check_date:tactile_paving,check_date:traffic_signals:vibration,check_date:traffic_signals:sound,direction,panoramax
,,,LineString,"11.322177,44.4898726,11.3221823,44.4898301,11.3222223,44.4894958,11.3222173,44.4894589,11.322197,44.4894274,11.3221169,44.4893801,11.322097,44.4893467,11.3220906,44.4893264,11.32212,44.4891423,11.3221189,44.4890998,11.3221138,44.4889496,11.3221005,44.4889033,11.3220734,44.4888459,11.3220367,44.4888138,11.3217974,44.4887726,11.3215553,44.4887685,11.3214253,44.4887453,11.3213736,44.4887274,11.3213179,44.4886739,11.3213044,44.4886184,11.3213044,44.4885198,11.3213148,44.4885066,11.3213514,44.488495,11.3214234,44.4884908,11.3217248,44.4884872,11.3217568,44.4884828,11.3217935,44.4884693,11.321804,44.4884416,11.3217915,44.4884111,11.3217101,44.4883679,11.3216566,44.4883492,11.3215874,44.4883368,11.3213501,44.488283,11.3211636,44.4882442,11.321124,44.4882158,11.3210977,44.4881574",way/123179180,residential,,,,yes,asphalt,,,,,10,Via Corsica,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"11.3348233,44.5032465,11.3346569,44.5032622,11.3345119,44.5032759",way/131881833,tertiary,,,,yes,asphalt,,,,,30,Via Don Giovanni Minzoni,,separate,intermediate,yes,main,no,,,no,,,,,,,,,,,,use_sidepath,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"11.3431111,44.5051071,11.3434136,44.5050571",way/131881836,primary,,,,yes,asphalt,,,share_busway,3,30,Viale Pietro Pietramellara,yes,separate,good,yes,main,,,,,Q3904164,,https://wiki.osm.org/?curid=306950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://badigit.comune.bologna.it/books/viedibologna/scorri_big.asp?Id=614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"11.3471127,44.4857654,11.3470096,44.4857993,11.3469348,44.485822,11.3466363,44.4859192,11.3465617,44.4859438,11.3463216,44.4860288",way/132262802,tertiary,,,,yes,asphalt,,,,2,30,Viale Dodici Giugno,yes,both,,,,,IT:30,share_busway,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,disused,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"11.3321357,44.4772723,11.3314682,44.477351,11.3308383,44.47743,11.330654,44.4774456,11.3298271,44.4775314,11.3289071,44.477696,11.3283867,44.4776979,11.3280917,44.4777209,11.3276165,44.4778586",way/134137126,path,,,,,grass,,,,,,,,,,,,,,,,,,,,,yes,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"11.3284671,44.4768883,11.3285294,44.4768274,11.3285567,44.4768008,11.3285964,44.4767846,11.3287022,44.4767413,11.3304829,44.4763894",way/134137127,path,,,,,compacted,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"11.3304829,44.4763894,11.3304719,44.4768857,11.3321357,44.4772723",way/134137130,path,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"11.347532,44.4856457,11.3475057,44.4856552,11.3474325,44.4856796,11.3473463,44.4857082,11.3472861,44.4857249,11.3472086,44.4857442,11.3471127,44.4857654",way/135982484,tertiary,,,,yes,asphalt,,,lane,1,30,Viale Dodici Giugno,yes,right,,,,,IT:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"11.3484671,44.4786894,11.3483594,44.4786129,11.3482346,44.4785254,11.3480944,44.4784723,11.3479082,44.4784098,11.3476586,44.4783379,11.347571,44.4783488,11.3475009,44.4783895,11.3474943,44.4784535,11.3475359,44.4785504,11.347571,44.4786364,11.3476213,44.4786926,11.347652,44.4788223,11.3476586,44.4789536,11.3475951,44.4790208,11.3474921,44.4790723,11.3473892,44.4790458,11.3472731,44.4789004,11.3471505,44.4787786,11.3469818,44.4786614,11.3468855,44.4785926,11.3467234,44.478516,11.3466691,44.4784941,11.3465263,44.4784363,11.3463555,44.4783598,11.3462219,44.4782879,11.3460751,44.4782144,11.345924,44.4781285,11.3457225,44.4780285,11.3455473,44.4779316,11.3453414,44.4778331,11.3451027,44.4777394,11.3448531,44.4776456,11.34468,44.4775862,11.3445508,44.4775347,11.3444435,44.4774909,11.3443899,44.4774421,11.3444077,44.4774179,11.3444271,44.4773952,11.3444855,44.4773194,11.3445607,44.4772437,11.3445563,44.4771905,11.3445297,44.4771484,11.3444731,44.4771186,11.3443427,44.4770773,11.344265,44.4770202,11.3442738,44.4769624,11.3443461,44.4768624,11.3443905,44.4767784,11.3444563,44.4767741,11.3445432,44.4768514,11.3446395,44.4769233,11.3446667,44.4769447,11.3447156,44.4769473,11.3447567,44.4769379",way/135982507,residential,,,,,asphalt,,,,2,,Via Castiglione,yes,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"11.3534641,44.4867749,11.3535385,44.4866901,11.3537051,44.4865307,11.3538364,44.4864026,11.3539514,44.4863097,11.354237,44.4860844,11.3543746,44.4859835,11.3548304,44.4856423,11.3549347,44.4855682,11.3552428,44.4853612,11.3553877,44.4852649,11.3557648,44.4850047,11.3558172,44.4849711,11.3559949,44.484865,11.3561152,44.4847999",way/135982512,tertiary,,,,yes,sett,,,,2,30,Via Santo Stefano,yes,both,intermediate,yes,,,IT:30,share_busway,,,paving_stones,,,no,,,,,,,,,,,,,,,,,,1,,,,,,main,,,,,,,,,,,,,,,,,,,,,,,,,,opposite_lane,no,,,,,,,,,,,,,no,,,,,,1,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"11.3471127,44.4857654,11.347187,44.4857265,11.3472513,44.48568",way/135982533,tertiary,,,,yes,asphalt,,,,1,30,Viale Dodici Giugno,yes,no,,,,,IT:30,,,,,,,,designated,,,,,,,,,share_busway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"11.3482236,44.484674,11.3482039,44.4847451,11.3481945,44.4848597,11.3481754,44.4850899,11.3481558,44.4852157,11.3481564,44.4852679,11.3481717,44.4853248",way/135982534,tertiary,,,,yes,asphalt,,,,2,30,Via Castiglione,,both,,,,no,,,,,,,,,,,,,,,,,,,IT:zone30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"11.3275682,44.5137836,11.3275207,44.5137859,11.3274859,44.5137894,11.3274671,44.5137917,11.327432,44.5137959,11.3273671,44.5138044",way/141552775,cycleway,,,,yes,asphalt,,,,,,,,,,,,,,,,,,,,,designated,,,,,,designated,,,crossing,,,,,,,,,,,,,,,,2023-11-05,asphalt,asphalt,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"11.3261733,44.5161142,11.3252045,44.5159044,11.3251063,44.5158953",way/141552778,path,,,,,asphalt,,,,,,,,,,,,,,,,,,,,,designated,,,,,,designated,,,,,,,,,,,,,1,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"11.3286834,44.5119744,11.3286577,44.5119692,11.3278669,44.5117792,11.3278547,44.511776",way/144465119,cycleway,,,,yes,paving_stones,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,2025-03-17,paving_stones,paving_stones,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"11.3325416,44.5087344,11.3322876,44.5087685",way/146816196,tertiary,,,,yes,asphalt,,,,2,30,Via de' Carracci,,both,,,,,IT:30,,,,,,,,,,,,,,,,,lane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"11.3326835,44.5092813,11.3325852,44.5092945",way/146816200,cycleway,,,,yes,,,,,,,,,,,,,,,,,,,,,,designated,,,,,,designated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"11.3330369,44.511069,11.3329741,44.510993,11.3328469,44.5108776,11.3327492,44.5108194,11.3326388,44.5107699,11.3325202,44.5107418,11.3323962,44.5107326,11.332276,44.51074,11.3321502,44.5107602,11.3320341,44.5108062,11.3319245,44.5108626,11.3318616,44.5109033,11.3318049,44.5109736,11.3317431,44.5111039,11.3317301,44.5111973,11.3317383,44.5113011,11.3317786,44.5113891,11.3318398,44.5114673,11.3319229,44.5115336,11.3320277,44.5115972,11.3321446,44.511642,11.3322784,44.5116668,11.3323938,44.5116705,11.3324928,44.5116652,11.3325976,44.5116461,11.3326968,44.5116122,11.3327839,44.5115696,11.3328558,44.5115239,11.3329395,44.511442,11.3329967,44.5113609,11.3330346,44.5112793,11.3330647,44.5111955",way/146816201,cycleway,,,,no,,,,,,,,,,,,,,,,,,,,,,designated,,,,,,designated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"11.3323974,44.5118431,11.332553,44.5117895,11.3327025,44.5117272,11.3328815,44.5116459,11.3329967,44.5115886",way/146816202,cycleway,,,,yes,compacted,,,,,,,,,,,,,,,,,,,,,designated,,,,,,designated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"11.3323885,44.5099287,11.3324831,44.5099027,11.332547,44.509897,11.3326405,44.5099035,11.3327317,44.509919",way/146816204,cycleway,,,,no,,,,,,,,,,,,,,,,,,,,,,designated,,,,,,designated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"11.3325269,44.5096378,11.3324269,44.5098622,11.3323885,44.5099287,11.332343,44.5100126,11.3321389,44.5103606,11.3318049,44.5109736",way/146816206,cycleway,,,,,,,,,,,,,,,,,,,,,,,,,,designated,,,,,,designated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"11.3327731,44.509627,11.3326632,44.5096435,11.3325956,44.509645,11.3325269,44.5096378,11.3324485,44.5096192",way/146816207,cycleway,,,,yes,,,,,,,,,,,,,,,,,,,,,,designated,,,,,,designated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"11.3434924,44.5039361,11.3434756,44.5039198,11.3434338,44.503897,11.3422443,44.5033206,11.342218,44.5032706,11.3421738,44.503193",way/148678233,cycleway,,,,yes,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,asphalt,asphalt,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"11.3411475,44.5044561,11.3411674,44.5044995,11.3411944,44.5045575,11.3412008,44.5045713",way/148678239,footway,,,,yes,asphalt,,crossing,,,,,,,excellent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,traffic_signals,zebra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"11.3588267,44.5149194,11.3587452,44.5148267,11.3585885,44.5145107,11.35844,44.5142491,11.358383,44.5141829,11.358317,44.5141284,11.3582524,44.5140911,11.3582891,44.5140628,11.3583509,44.5140069,11.3578366,44.5129684,11.3577605,44.5128168",way/148696897,footway,,,,,asphalt,,sidewalk,,,,,,,,,,,,,,,,,,,,,,,,,designated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"11.3532967,44.5116301,11.3533419,44.5116398,11.3534027,44.5116518",way/148696901,cycleway,,,,yes,paved,,,,,,,,,,,,,,,,,,,,,designated,,,,,,designated,,,crossing,,,,,,,,,,,,,,,,,asphalt,asphalt,yes,,,,,,,,,,,,,,,,,,,,,,,,,marked,zebra;dots,,,,,,,,,,,,,,,,,,table,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"11.3547392,44.5087673,11.3546631,44.5087713,11.3546428,44.5087746,11.3545281,44.5087866,11.3541529,44.5088383,11.3540905,44.5088467,11.3535373,44.5089214,11.3530523,44.5089868,11.3528144,44.5090189,11.3526595,44.5090381,11.3525373,44.5090555",way/148696903,cycleway,,,,yes,,,,,,,,,,,,,,,,,,,,,,designated,,,,,,designated,,,,,,,,,,,,,,,,,,,,asphalt,paving_stones,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"11.3541643,44.5137868,11.3541187,44.5136903,11.3538624,44.5131485,11.3538347,44.513093,11.3537116,44.512837,11.3536351,44.5126779,11.3535328,44.512465,11.3535208,44.51244,11.353504,44.5124065,11.3534844,44.5123695,11.3531704,44.5117163",way/148696906,cycleway,,,,yes,asphalt,,,,,,,no,,,,,,,,,,,,,,designated,,,,,,designated,,,,,,,,,,,,,,,,,,,,asphalt,asphalt,yes,,,,,,,,,,,,,,2.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"11.3546631,44.5087713,11.3546849,44.5087127,11.3546004,44.5086152,11.3545669,44.5085766,11.3544611,44.5084826,11.3543449,44.5083367,11.3543369,44.5083214,11.3543328,44.5083095,11.3543276,44.5082526",way/148696909,cycleway,,,,yes,,,,,,,,,,,,,,,,,,,,,,designated,,,,,,designated,,,,,,,,,,,,,,,,,,,,asphalt,paving_stones,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"11.3534167,44.5116545,11.3534501,44.5115867,11.3540333,44.5115067,11.3542099,44.5114822,11.3542617,44.5114754,11.3543108,44.5114689,11.3544817,44.5114462,11.354848,44.5113975,11.3549075,44.5113896,11.3551271,44.5113604,11.355355,44.5113305,11.3557869,44.5112737,11.3561669,44.5112238,11.3561873,44.5112211,11.3562007,44.5112194,11.3563551,44.5111971",way/148696910,cycleway,,,,,paving_stones,,,,,,,,,,,,,,,,,,,,,designated,,,,,,designated,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"11.3603467,44.5182686,11.360291,44.5181902,11.3602597,44.5181489,11.3602334,44.5181111,11.3602762,44.5180916,11.3603542,44.5180562,11.3603785,44.5180377,11.3603819,44.5180055,11.3601516,44.5175709,11.3601077,44.5174742,11.3600594,44.5173835,11.3597948,44.5169214,11.359552,44.516451,11.3592233,44.5157532,11.3592269,44.5156812",way/148696912,footway,,,,yes,asphalt,,sidewalk,,,,,,,intermediate,,,,,,,,,,,,,,,,,,designated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"11.3541187,44.5136903,11.3540575,44.5137038",way/148696928,cycleway,,,,yes,asphalt,,,,,,,,,,,,,,,,,,,,,designated,,,,,,designated,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"11.3568724,44.5124057,11.3564555,44.5116661",way/148696941,cycleway,,,,,paving_stones,,,,,,Via Giuseppe Dossetti,,,,,,,,,,,,,,,designated,,,,,,designated,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"11.3500283,44.5095494,11.350012,44.509483,11.3500004,44.509436",way/148696945,footway,,,,yes,asphalt,no,crossing,,,,Via Marcantonio Franceschini,,,,,,,,,,Q2543592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23189124,uncontrolled,yes,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"11.3585885,44.5145107,11.3586114,44.5145056,11.3586938,44.5144873,11.358841,44.5144545,11.358901,44.5144411,11.3589223,44.5144364",way/148696952,footway,,,,,asphalt,,crossing,,,,,,,,,,,,,,,,,,,designated,,,,,,designated,,,,,,,,,,,,,,,,,,,2023-04-15,asphalt,asphalt,yes,,,,,,,,,,,,,,,,,,,,,,,,,zebra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"11.353504,44.5124065,11.3535977,44.5123802",way/148696959,footway,,,,yes,asphalt,no,crossing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uncontrolled,zebra,,,,,,,,,,,,,,,,,,table,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"11.3547035,44.5088959,11.3547938,44.5088808,11.3548285,44.5088883,11.3553568,44.5097917",way/148696982,footway,,,,yes,,,sidewalk,,,,,,,,,,,,,,,,,,,designated,,,,,,designated,,,,,,,,,,,,,,,,,,,,asphalt,paving_stones,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"11.3535144,44.5114536,11.3535367,44.5113937,11.3535609,44.5113368,11.3535729,44.5112969,11.3535783,44.5112305,11.3535575,44.5111105",way/148696989,footway,,,,,asphalt,,sidewalk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"11.3538859,44.5128114,11.3545904,44.5127156,11.3547027,44.5127013,11.3554537,44.5125986,11.3560235,44.5125208,11.3562771,44.5124861,11.3563198,44.5124804,11.3568724,44.5124057",way/148696991,cycleway,,,,yes,paving_stones,,,,,,,,,,,,,,,,,,,,,designated,,,,,,designated,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"11.3532824,44.5116281,11.3533043,44.5115755,11.3533736,44.5114469,11.3534118,44.5113764,11.3534254,44.5113401,11.3534482,44.5112824,11.3534465,44.5112082,11.3534257,44.5111272",way/148696993,footway,,,,,asphalt,,sidewalk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"11.3598716,44.5080677,11.3603299,44.5082938,11.3603794,44.5083194,11.3605295,44.5083958",way/148704563,cycleway,,,,,paved,,,,,,,,,,,,,,,,,,,,,designated,,,,,,designated,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"11.3597619,44.5080124,11.3598716,44.5080677",way/148704565,cycleway,,,,,paved,,,,,,,,,,,,,,,,,,,,,designated,,,,,,designated,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"11.3566675,44.5097288,11.3576845,44.5094722,11.3577599,44.5094727,11.3578384,44.5096651,11.3578511,44.5096859,11.3578699,44.5096996,11.357896,44.5097107,11.3579207,44.5097156,11.3579476,44.5097154,11.3579773,44.5097071,11.3580008,44.509692,11.3580155,44.5096737,11.3580206,44.5096566,11.3580202,44.5096366,11.3580061,44.5095057,11.3580065,44.5094851,11.3580123,44.5094685,11.3580279,44.5094532,11.3581885,44.5093724,11.358208,44.509368,11.3582293,44.5093679,11.3582525,44.5093704,11.358321,44.5093864,11.3583512,44.5093934,11.3584445,44.5094135,11.3584649,44.5094165,11.3584856,44.5094159,11.358503,44.5094094,11.358514,44.5093992",way/148704568,cycleway,,,,,paved,,,,,,,,,,,,,,,,,,,,,designated,,,,,,designated,,,,,,,,,,,,,,,,,,,,paving_stones,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"11.3553212,44.5077554,11.3552981,44.5076966,11.3553166,44.5076763,11.3553158,44.5076494,11.3553027,44.5076236,11.3553102,44.5075925",way/148704576,cycleway,,,,yes,asphalt,,,,,,,yes,,,,,,,,,,,,,,designated,,,,,,designated,no,,,,,,,,,,,,,,,,,,,asphalt,asphalt,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"11.3574605,44.510386,11.3574583,44.5103574,11.3583512,44.5093934",way/148704581,cycleway,,,,yes,paved,,,,,,,,,,,,,,,,,,,,,designated,,,,,,designated,,,,,,,,,,,,,,,,,,,,paving_stones,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"11.358514,44.5093992,11.3585615,44.5093813,11.3592317,44.5086733",way/148704587,cycleway,,,,,paved,,,,,,,,,,,,,,,,,,,,,designated,,,,,,designated,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"11.3585647,44.507886,11.3577855,44.5080802,11.35733,44.5081939,11.3570573,44.508365,11.3560292,44.5086251",way/148704590,cycleway,,,,yes,,,,,,,,no,,,,,,,,,,,,,,designated,,,,,,designated,,,,,,,,,,,,,,,,,,,,paving_stones,paving_stones,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
